Date,Open,High,Low,Close,Adj_Close,Volume
2020-09-17 08:48:00,12200.0,12210.0,12200.0,12210.0,12210.0,2
2020-09-17 08:57:00,12206.0,12206.0,12206.0,12206.0,12206.0,1
2020-09-17 08:58:00,12200.0,12200.0,12200.0,12200.0,12200.0,1
2020-09-17 09:02:00,12200.0,12200.0,12200.0,12200.0,12200.0,1
2020-09-17 09:07:00,12214.0,12214.0,12214.0,12214.0,12214.0,1
2020-09-17 09:09:00,12199.0,12199.0,12199.0,12199.0,12199.0,1
2020-09-17 09:33:00,12256.0,12256.0,12239.0,12239.0,12239.0,2
2020-09-17 09:53:00,12212.0,12212.0,12212.0,12212.0,12212.0,2
2020-09-17 09:58:00,12201.0,12201.0,12200.0,12200.0,12200.0,3
2020-09-17 10:02:00,12180.0,12180.0,12180.0,12180.0,12180.0,1
2020-09-17 10:03:00,12180.0,12180.0,12180.0,12180.0,12180.0,1
2020-09-17 10:04:00,12175.0,12175.0,12175.0,12175.0,12175.0,2
2020-09-17 10:31:00,12199.0,12199.0,12199.0,12199.0,12199.0,1
2020-09-17 10:44:00,12188.0,12188.0,12188.0,12188.0,12188.0,1
2020-09-17 10:47:00,12176.0,12176.0,12175.0,12175.0,12175.0,2
2020-09-17 10:49:00,12168.0,12168.0,12168.0,12168.0,12168.0,2
2020-09-17 11:11:00,12158.0,12158.0,12158.0,12158.0,12158.0,1
2020-09-17 11:16:00,12151.0,12151.0,12150.0,12150.0,12150.0,2
2020-09-17 11:22:00,12150.0,12155.0,12150.0,12155.0,12155.0,3
2020-09-17 13:03:00,12153.0,12153.0,12153.0,12153.0,12153.0,4
2020-09-17 15:06:00,12165.0,12165.0,12165.0,12165.0,12165.0,1
2020-09-17 15:37:00,12157.0,12157.0,12157.0,12157.0,12157.0,1
2020-09-17 18:07:00,12190.0,12190.0,12190.0,12190.0,12190.0,1
2020-09-18 09:14:00,12163.0,12163.0,12163.0,12163.0,12163.0,1
2020-09-18 10:03:00,12200.0,12200.0,12200.0,12200.0,12200.0,1
2020-09-18 10:05:00,12200.0,12200.0,12200.0,12200.0,12200.0,1
2020-09-18 10:20:00,12215.0,12215.0,12215.0,12215.0,12215.0,1
2020-09-18 10:22:00,12217.0,12217.0,12217.0,12217.0,12217.0,1
2020-09-18 22:16:00,12175.0,12175.0,12175.0,12175.0,12175.0,1
2020-09-19 01:31:00,12100.0,12100.0,12100.0,12100.0,12100.0,1
2020-09-21 09:07:00,12170.0,12170.0,12170.0,12170.0,12170.0,1
2020-09-21 09:09:00,12180.0,12180.0,12180.0,12180.0,12180.0,1
2020-09-21 09:22:00,12202.0,12202.0,12202.0,12202.0,12202.0,1
2020-09-21 10:16:00,12164.0,12164.0,12164.0,12164.0,12164.0,1
2020-09-21 10:38:00,12137.0,12137.0,12137.0,12137.0,12137.0,1
2020-09-21 10:42:00,12123.0,12123.0,12123.0,12123.0,12123.0,1
2020-09-21 10:44:00,12120.0,12120.0,12120.0,12120.0,12120.0,1
2020-09-21 10:45:00,12115.0,12115.0,12115.0,12115.0,12115.0,1
2020-09-21 10:49:00,12083.0,12083.0,12083.0,12083.0,12083.0,1
2020-09-21 13:14:00,12050.0,12050.0,12050.0,12050.0,12050.0,1
2020-09-21 13:41:00,12020.0,12020.0,12020.0,12020.0,12020.0,1
2020-09-21 15:14:00,12010.0,12010.0,12010.0,12010.0,12010.0,2
2020-09-21 15:15:00,12000.0,12000.0,12000.0,12000.0,12000.0,1
2020-09-21 16:15:00,11930.0,11930.0,11930.0,11930.0,11930.0,1
2020-09-21 17:07:00,11911.0,11911.0,11911.0,11911.0,11911.0,1
2020-09-21 17:35:00,11915.0,11915.0,11915.0,11915.0,11915.0,1
2020-09-21 18:23:00,11915.0,11915.0,11915.0,11915.0,11915.0,2
2020-09-21 19:01:00,11932.0,11932.0,11932.0,11932.0,11932.0,1
2020-09-21 19:23:00,11915.0,11915.0,11915.0,11915.0,11915.0,1
2020-09-21 20:45:00,11880.0,11880.0,11880.0,11880.0,11880.0,1
2020-09-21 21:38:00,11890.0,11890.0,11890.0,11890.0,11890.0,1
2020-09-21 21:51:00,11918.0,11918.0,11918.0,11918.0,11918.0,1
2020-09-22 08:58:00,11995.0,11995.0,11995.0,11995.0,11995.0,1
2020-09-22 09:06:00,11978.0,11978.0,11978.0,11978.0,11978.0,1
2020-09-22 09:15:00,11920.0,11920.0,11920.0,11920.0,11920.0,1
2020-09-22 09:18:00,11915.0,11915.0,11915.0,11915.0,11915.0,1
2020-09-22 09:21:00,11873.0,11873.0,11873.0,11873.0,11873.0,1
2020-09-22 12:56:00,11870.0,11870.0,11870.0,11870.0,11870.0,1
2020-09-22 13:07:00,11850.0,11850.0,11850.0,11850.0,11850.0,1
2020-09-22 13:16:00,11850.0,11850.0,11850.0,11850.0,11850.0,1
2020-09-22 15:31:00,11833.0,11833.0,11833.0,11833.0,11833.0,1
2020-09-22 15:55:00,11848.0,11848.0,11848.0,11848.0,11848.0,1
2020-09-23 03:47:00,11913.0,11913.0,11913.0,11913.0,11913.0,1
2020-09-23 09:07:00,11877.0,11877.0,11877.0,11877.0,11877.0,1
2020-09-23 09:19:00,11857.0,11857.0,11857.0,11857.0,11857.0,1
2020-09-23 09:21:00,11843.0,11843.0,11843.0,11843.0,11843.0,1
2020-09-23 09:33:00,11835.0,11835.0,11835.0,11835.0,11835.0,1
2020-09-23 09:37:00,11854.0,11854.0,11854.0,11854.0,11854.0,1
2020-09-23 10:42:00,11828.0,11828.0,11828.0,11828.0,11828.0,1
2020-09-23 11:10:00,11802.0,11802.0,11802.0,11802.0,11802.0,1
2020-09-23 11:32:00,11835.0,11835.0,11835.0,11835.0,11835.0,1
