Date,Open,High,Low,Close,Adj_Close,Volume
2021-01-21 08:47:00,15656.0,15657.0,15656.0,15657.0,15657.0,4
2021-01-21 08:48:00,15650.0,15650.0,15649.0,15649.0,15649.0,2
2021-01-21 08:49:00,15650.0,15650.0,15650.0,15650.0,15650.0,1
2021-01-21 08:51:00,15638.0,15638.0,15638.0,15638.0,15638.0,1
2021-01-21 08:52:00,15633.0,15639.0,15633.0,15639.0,15639.0,2
2021-01-21 08:53:00,15640.0,15645.0,15640.0,15645.0,15645.0,2
2021-01-21 08:54:00,15635.0,15635.0,15635.0,15635.0,15635.0,1
2021-01-21 08:59:00,15644.0,15647.0,15644.0,15647.0,15647.0,4
2021-01-21 09:03:00,15677.0,15677.0,15677.0,15677.0,15677.0,1
2021-01-21 09:04:00,15692.0,15692.0,15692.0,15692.0,15692.0,1
2021-01-21 09:06:00,15695.0,15695.0,15695.0,15695.0,15695.0,1
2021-01-21 09:07:00,15688.0,15688.0,15688.0,15688.0,15688.0,1
2021-01-21 09:08:00,15680.0,15686.0,15680.0,15686.0,15686.0,3
2021-01-21 09:14:00,15728.0,15728.0,15728.0,15728.0,15728.0,3
2021-01-21 09:15:00,15728.0,15733.0,15728.0,15733.0,15733.0,3
2021-01-21 09:16:00,15733.0,15733.0,15725.0,15728.0,15728.0,4
2021-01-21 09:18:00,15723.0,15727.0,15715.0,15715.0,15715.0,9
2021-01-21 09:22:00,15703.0,15707.0,15700.0,15707.0,15707.0,6
2021-01-21 09:24:00,15732.0,15732.0,15731.0,15731.0,15731.0,3
2021-01-21 09:25:00,15740.0,15740.0,15740.0,15740.0,15740.0,2
2021-01-21 09:26:00,15749.0,15750.0,15747.0,15747.0,15747.0,4
2021-01-21 09:27:00,15745.0,15745.0,15745.0,15745.0,15745.0,1
2021-01-21 09:32:00,15758.0,15758.0,15758.0,15758.0,15758.0,2
2021-01-21 09:35:00,15758.0,15758.0,15758.0,15758.0,15758.0,1
2021-01-21 09:42:00,15800.0,15800.0,15790.0,15790.0,15790.0,2
2021-01-21 09:43:00,15793.0,15793.0,15793.0,15793.0,15793.0,1
2021-01-21 09:46:00,15839.0,15839.0,15839.0,15839.0,15839.0,1
2021-01-21 09:47:00,15839.0,15839.0,15839.0,15839.0,15839.0,1
2021-01-21 09:49:00,15849.0,15849.0,15849.0,15849.0,15849.0,1
2021-01-21 09:50:00,15857.0,15859.0,15857.0,15859.0,15859.0,2
2021-01-21 09:51:00,15850.0,15850.0,15839.0,15839.0,15839.0,3
2021-01-21 09:52:00,15820.0,15820.0,15820.0,15820.0,15820.0,1
2021-01-21 10:01:00,15849.0,15857.0,15849.0,15857.0,15857.0,4
2021-01-21 10:02:00,15850.0,15850.0,15850.0,15850.0,15850.0,2
2021-01-21 10:03:00,15848.0,15848.0,15848.0,15848.0,15848.0,1
2021-01-21 10:11:00,15852.0,15852.0,15852.0,15852.0,15852.0,1
2021-01-21 10:13:00,15866.0,15866.0,15866.0,15866.0,15866.0,3
2021-01-21 10:14:00,15880.0,15880.0,15880.0,15880.0,15880.0,1
2021-01-21 10:15:00,15878.0,15884.0,15878.0,15884.0,15884.0,2
2021-01-21 10:16:00,15883.0,15883.0,15881.0,15881.0,15881.0,3
2021-01-21 10:19:00,15881.0,15881.0,15881.0,15881.0,15881.0,1
2021-01-21 10:23:00,15880.0,15880.0,15880.0,15880.0,15880.0,1
2021-01-21 10:26:00,15895.0,15895.0,15892.0,15892.0,15892.0,6
2021-01-21 10:27:00,15885.0,15885.0,15885.0,15885.0,15885.0,1
2021-01-21 10:28:00,15877.0,15877.0,15877.0,15877.0,15877.0,1
2021-01-21 10:33:00,15900.0,15902.0,15900.0,15902.0,15902.0,3
2021-01-21 10:35:00,15900.0,15900.0,15900.0,15900.0,15900.0,1
2021-01-21 10:50:00,15938.0,15939.0,15938.0,15939.0,15939.0,3
2021-01-21 10:56:00,15950.0,15952.0,15950.0,15952.0,15952.0,2
2021-01-21 10:57:00,15942.0,15942.0,15939.0,15939.0,15939.0,2
2021-01-21 10:59:00,15951.0,15951.0,15949.0,15949.0,15949.0,3
2021-01-21 11:00:00,15959.0,15959.0,15959.0,15959.0,15959.0,1
2021-01-21 11:02:00,15959.0,15959.0,15959.0,15959.0,15959.0,1
2021-01-21 11:04:00,15969.0,15969.0,15969.0,15969.0,15969.0,1
2021-01-21 11:09:00,15980.0,15981.0,15980.0,15981.0,15981.0,2
2021-01-21 11:10:00,15984.0,15984.0,15984.0,15984.0,15984.0,1
2021-01-21 11:13:00,15999.0,15999.0,15999.0,15999.0,15999.0,1
2021-01-21 11:19:00,15999.0,15999.0,15970.0,15970.0,15970.0,3
2021-01-21 11:20:00,15960.0,15960.0,15960.0,15960.0,15960.0,1
2021-01-21 11:21:00,15962.0,15962.0,15962.0,15962.0,15962.0,1
2021-01-21 11:23:00,15945.0,15945.0,15940.0,15940.0,15940.0,2
2021-01-21 11:25:00,15900.0,15900.0,15900.0,15900.0,15900.0,1
2021-01-21 11:26:00,15865.0,15865.0,15860.0,15860.0,15860.0,2
2021-01-21 11:30:00,15897.0,15897.0,15897.0,15897.0,15897.0,2
2021-01-21 11:34:00,15855.0,15855.0,15850.0,15850.0,15850.0,3
2021-01-21 11:35:00,15830.0,15830.0,15830.0,15830.0,15830.0,2
2021-01-21 11:36:00,15864.0,15864.0,15864.0,15864.0,15864.0,4
2021-01-21 11:40:00,15900.0,15900.0,15900.0,15900.0,15900.0,1
2021-01-21 11:41:00,15918.0,15920.0,15918.0,15920.0,15920.0,2
2021-01-21 11:42:00,15908.0,15908.0,15903.0,15903.0,15903.0,2
2021-01-21 11:44:00,15890.0,15890.0,15890.0,15890.0,15890.0,1
2021-01-21 12:06:00,15892.0,15894.0,15890.0,15894.0,15894.0,7
2021-01-21 12:21:00,15942.0,15947.0,15942.0,15947.0,15947.0,12
2021-01-21 12:22:00,15946.0,15946.0,15946.0,15946.0,15946.0,1
2021-01-21 12:36:00,15985.0,15986.0,15985.0,15986.0,15986.0,2
2021-01-21 12:37:00,15986.0,15986.0,15986.0,15986.0,15986.0,1
2021-01-21 12:49:00,16000.0,16000.0,16000.0,16000.0,16000.0,2
2021-01-21 12:58:00,16009.0,16009.0,16009.0,16009.0,16009.0,1
2021-01-21 13:01:00,15990.0,15990.0,15990.0,15990.0,15990.0,1
2021-01-21 13:04:00,16009.0,16009.0,16009.0,16009.0,16009.0,9
2021-01-21 13:09:00,16009.0,16009.0,16009.0,16009.0,16009.0,1
2021-01-21 13:16:00,16000.0,16000.0,16000.0,16000.0,16000.0,6
2021-01-21 13:19:00,16002.0,16002.0,16000.0,16000.0,16000.0,12
2021-01-21 13:21:00,15987.0,15987.0,15980.0,15980.0,15980.0,3
2021-01-21 13:29:00,15960.0,15960.0,15960.0,15960.0,15960.0,1
2021-01-21 13:30:00,15960.0,15960.0,15950.0,15950.0,15950.0,3
2021-01-21 13:31:00,15945.0,15945.0,15945.0,15945.0,15945.0,1
2021-01-21 13:41:00,15984.0,15984.0,15984.0,15984.0,15984.0,2
2021-01-21 13:45:00,15986.0,15986.0,15986.0,15986.0,15986.0,1
2021-01-21 22:01:00,15965.0,15965.0,15965.0,15965.0,15965.0,1
2021-01-21 22:32:00,15944.0,15944.0,15944.0,15944.0,15944.0,1
2021-01-21 23:04:00,15944.0,15944.0,15944.0,15944.0,15944.0,1
2021-01-22 08:46:00,15900.0,15900.0,15900.0,15900.0,15900.0,1
2021-01-22 08:47:00,15870.0,15870.0,15870.0,15870.0,15870.0,1
2021-01-22 08:48:00,15860.0,15860.0,15860.0,15860.0,15860.0,1
2021-01-22 08:52:00,15893.0,15893.0,15890.0,15890.0,15890.0,4
2021-01-22 08:54:00,15880.0,15880.0,15880.0,15880.0,15880.0,1
2021-01-22 08:56:00,15875.0,15875.0,15875.0,15875.0,15875.0,1
2021-01-22 08:58:00,15858.0,15858.0,15858.0,15858.0,15858.0,2
2021-01-22 08:59:00,15855.0,15855.0,15845.0,15845.0,15845.0,2
2021-01-22 09:01:00,15840.0,15840.0,15840.0,15840.0,15840.0,1
2021-01-22 09:05:00,15880.0,15880.0,15880.0,15880.0,15880.0,1
2021-01-22 09:07:00,15860.0,15860.0,15860.0,15860.0,15860.0,1
2021-01-22 09:09:00,15860.0,15860.0,15860.0,15860.0,15860.0,1
