Date,Open,High,Low,Close,Adj_Close,Volume
2020-12-17 08:46:00,13598.0,13598.0,13475.0,13481.0,13481.0,8
2020-12-17 08:47:00,13400.0,13400.0,13380.0,13380.0,13380.0,5
2020-12-17 08:51:00,13412.0,13412.0,13412.0,13412.0,13412.0,1
2020-12-17 08:52:00,13411.0,13411.0,13411.0,13411.0,13411.0,1
2020-12-17 08:59:00,13386.0,13386.0,13386.0,13386.0,13386.0,1
2020-12-17 09:04:00,13371.0,13371.0,13370.0,13370.0,13370.0,2
2020-12-17 09:33:00,13371.0,13371.0,13370.0,13370.0,13370.0,2
2020-12-17 09:42:00,13348.0,13348.0,13348.0,13348.0,13348.0,1
2020-12-17 09:48:00,13325.0,13325.0,13325.0,13325.0,13325.0,1
2020-12-17 09:49:00,13332.0,13332.0,13332.0,13332.0,13332.0,1
2020-12-17 09:55:00,13328.0,13328.0,13328.0,13328.0,13328.0,1
2020-12-17 09:56:00,13327.0,13327.0,13327.0,13327.0,13327.0,1
2020-12-17 10:10:00,13292.0,13292.0,13292.0,13292.0,13292.0,1
2020-12-17 10:33:00,13310.0,13310.0,13310.0,13310.0,13310.0,1
2020-12-17 10:42:00,13274.0,13274.0,13274.0,13274.0,13274.0,1
2020-12-17 10:49:00,13295.0,13295.0,13295.0,13295.0,13295.0,1
2020-12-17 10:53:00,13299.0,13299.0,13299.0,13299.0,13299.0,1
2020-12-17 11:10:00,13314.0,13314.0,13314.0,13314.0,13314.0,1
2020-12-17 11:20:00,13312.0,13312.0,13312.0,13312.0,13312.0,1
2020-12-17 11:36:00,13294.0,13294.0,13294.0,13294.0,13294.0,1
2020-12-17 11:40:00,13300.0,13300.0,13300.0,13300.0,13300.0,1
2020-12-17 11:44:00,13311.0,13311.0,13311.0,13311.0,13311.0,1
2020-12-17 13:03:00,13356.0,13356.0,13356.0,13356.0,13356.0,1
2020-12-17 13:42:00,13347.0,13347.0,13347.0,13347.0,13347.0,1
2020-12-17 13:44:00,13352.0,13352.0,13352.0,13352.0,13352.0,1
2020-12-17 15:40:00,13345.0,13345.0,13345.0,13345.0,13345.0,1
2020-12-17 18:10:00,13334.0,13336.0,13334.0,13336.0,13336.0,2
2020-12-17 18:17:00,13322.0,13322.0,13322.0,13322.0,13322.0,1
2020-12-17 18:20:00,13323.0,13323.0,13323.0,13323.0,13323.0,1
2020-12-18 09:10:00,13333.0,13333.0,13333.0,13333.0,13333.0,1
2020-12-18 09:51:00,13367.0,13367.0,13367.0,13367.0,13367.0,1
2020-12-18 10:13:00,13326.0,13329.0,13326.0,13329.0,13329.0,5
2020-12-18 10:14:00,13320.0,13320.0,13320.0,13320.0,13320.0,1
2020-12-18 10:16:00,13320.0,13320.0,13320.0,13320.0,13320.0,1
2020-12-18 10:17:00,13320.0,13320.0,13320.0,13320.0,13320.0,1
2020-12-18 10:18:00,13311.0,13311.0,13306.0,13306.0,13306.0,3
2020-12-18 10:22:00,13329.0,13329.0,13329.0,13329.0,13329.0,1
2020-12-18 10:29:00,13305.0,13305.0,13305.0,13305.0,13305.0,1
2020-12-18 10:32:00,13302.0,13303.0,13302.0,13302.0,13302.0,5
2020-12-18 10:33:00,13309.0,13309.0,13309.0,13309.0,13309.0,1
2020-12-18 10:42:00,13317.0,13317.0,13317.0,13317.0,13317.0,1
2020-12-18 11:02:00,13315.0,13315.0,13315.0,13315.0,13315.0,1
2020-12-18 11:17:00,13325.0,13325.0,13325.0,13325.0,13325.0,1
2020-12-18 12:36:00,13297.0,13297.0,13297.0,13297.0,13297.0,1
2020-12-18 13:15:00,13290.0,13290.0,13290.0,13290.0,13290.0,1
2020-12-18 13:16:00,13299.0,13302.0,13299.0,13302.0,13302.0,2
